"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"visual_art_and_artists","Frank Lloyd Wright","In the cause of architecture, Frank Lloyd Wright : with a symposium on arthitecture with and without Wright, new assessments by eight who knew him","incauseofarchite00wrig","https://archive.org/details/incauseofarchite00wrig","texts","80","Wright, Frank Lloyd, 1867-1959, Devane, Andrew, Gutheim, Frederick Albert, 1908-","New York : Architectural Record Book[s]","266"
"visual_art_and_artists","Frank Lloyd Wright","Cyclopedia of world authors","cyclopediaofworl0000unse_s2b4","https://archive.org/details/cyclopediaofworl0000unse_s2b4","texts","80","Magill, Frank N. (Frank Northen), 1907-1997, editor","New York, Harper","1228"
"visual_art_and_artists","Frank Lloyd Wright","An autobiography","autobiography00fran_0","https://archive.org/details/autobiography00fran_0","texts","80","Wright, Frank Lloyd, 1867-1959","New York : Horizon Press","674"
"visual_art_and_artists","Frank Lloyd Wright","A testament by Frank Lloyd Wright","testamentbyfrank0000unse","https://archive.org/details/testamentbyfrank0000unse","texts","80","","New York : Bramhall House","260"
"film_and_cinema","Kenneth Anger","Anger : the unauthorized biography of Kenneth Anger","angerunauthorize0000land","https://archive.org/details/angerunauthorize0000land","texts","80","Landis, Bill, 1959-","New York : HarperCollins Publishers","322"
"film_and_cinema","Roman Polanski","The girl : a life in the shadow of Roman Polanski","girllifeinshadow0000geim","https://archive.org/details/girllifeinshadow0000geim","texts","80","Geimer, Samantha, author","London : Simon & Schuster","278"
"film_and_cinema","Roman Polanski","Polanski, the filmmaker as voyeur : a biography","polanskifilmmake0000leam","https://archive.org/details/polanskifilmmake0000leam","texts","80","Leaming, Barbara","New York : Simon and Schuster","250"
"film_and_cinema","Roman Polanski","Knife in the water ; Repulsion ; and, Cul-de-sac : three films","knifeinwaterrepu0000pola","https://archive.org/details/knifeinwaterrepu0000pola","texts","80","Polanski, Roman","London : Lorrimer Pub. ; New York, N.Y. : Distributed in the United States of America by F. Ungar","230"
"film_and_cinema","Roman Polanski","Polanski","polanski0000sand_o2p2","https://archive.org/details/polanski0000sand_o2p2","texts","80","Sandford, Christopher, 1956-","New York : Palgrave Macmillan","422"
"film_and_cinema","Roman Polanski","Five filmmakers : Tarkovsky, Forman, Polanski, Szabó, Makavejev","fivefilmmakersta0000unse","https://archive.org/details/fivefilmmakersta0000unse","texts","80","","Bloomington : Indiana University Press","310"
"film_and_cinema","Roman Polanski","Roman Polanski : interviews","romanpolanskiint0000pola","https://archive.org/details/romanpolanskiint0000pola","texts","80","Polanski, Roman","Jackson : University Press of Mississippi","264"
"film_and_cinema","Roman Polanski","Repulsion : the life and times of Roman Polanski","repulsionlifetim0000kier","https://archive.org/details/repulsionlifetim0000kier","texts","80","Kiernan, Thomas","Sevenoaks : New English Library","318"
"film_and_cinema","Roman Polanski","Polanski par Polanski","polanskiparpolan0000pola","https://archive.org/details/polanskiparpolan0000pola","texts","80","Polanski, Roman","[Paris] : Chêne","250"
"film_and_cinema","Roman Polanski","Roman Polanski : a guide to references and resources","romanpolanskigui0000bisp","https://archive.org/details/romanpolanskigui0000bisp","texts","80","Bisplinghoff, Gretchen","Boston : Hall","138"
"film_and_cinema","Roman Polanski","Roman Polanski, l'art de l'adaptation","romanpolanskilar0000unse","https://archive.org/details/romanpolanskilar0000unse","texts","80","","Paris, France : L'Harmattan","284"
"film_and_cinema","Roman Polanski","The Roman Polanski story","romanpolanskisto0000kier","https://archive.org/details/romanpolanskisto0000kier","texts","80","Kiernan, Thomas","New York : Delilah/Grove Press : distributed by Random House","298"
"film_and_cinema","Roman Polanski","Polanski and perception : the psychology of seeing and the cinema of Roman Polanski","polanskipercepti0000capu","https://archive.org/details/polanskipercepti0000capu","texts","80","Caputo, Davide","Bristol, UK ; Chicago, USA : Intellect","302"
"film_and_cinema","Roman Polanski","Roman Polanski : a life in exile","romanpolanskilif0000aink","https://archive.org/details/romanpolanskilif0000aink","texts","80","Ain-Krupa, Julia","Santa Barbara, Calif. : Praeger","206"
"film_and_cinema","Roman Polanski","Dziewczynka : życie w cieniu Romana Polańskiego","dziewczynkazycie0000geim","https://archive.org/details/dziewczynkazycie0000geim","texts","80","Geimer, Samantha, author","Bielsko-Biała : Pascal","342"
"film_and_cinema","Roman Polanski","Roman Polanski : vie et destin de l'artiste","romanpolanskivie0000colo","https://archive.org/details/romanpolanskivie0000colo","texts","80","Colombani, Florence","Paris : P. Rey : France culture","254"
"film_and_cinema","Mulholland Drive david lynch","David Lynch : interviews","isbn_9781604732375","https://archive.org/details/isbn_9781604732375","texts","80","","Jackson : University Press of Mississippi","318"
"literature","Bret Easton Ellis","Imperial bedrooms","imperialbedrooms00elli_0","https://archive.org/details/imperialbedrooms00elli_0","texts","80","Bret Easton Ellis","Alfred A. Knopf","202"
"literature","Bret Easton Ellis","The informers","informers0000elli_g5w9","https://archive.org/details/informers0000elli_g5w9","texts","80","Ellis, Bret Easton","London : Picador","276"
"literature","Bret Easton Ellis","Moins que zéro","moinsquezero0000elli","https://archive.org/details/moinsquezero0000elli","texts","80","Ellis, Bret Easton, 1964- ..","Paris : France loisirs","250"
"literature","Bret Easton Ellis","Bret Easton Ellis and other dogs","breteastonelliso0000wolf","https://archive.org/details/breteastonelliso0000wolf","texts","80","Wolff, Lina, 1973- author","Los Angeles : And Other Stories","310"
"literature","Bret Easton Ellis","Zombies","zombies0000elli","https://archive.org/details/zombies0000elli","texts","80","Ellis, Bret Easton, 1964- ..","Paris : 10-18","294"
"literature","Mass Psychology of Fascism","MASS PSYCHOLOGY OF FASCISM - WILHELM REICH","MassPsychologyOfFascism-WilhelmReich","https://archive.org/details/MassPsychologyOfFascism-WilhelmReich","texts","80","WILHELM REICH","",""
"literature","Mass Psychology of Fascism","Wilhelm Reich The Mass Psychology Of Fascism","WilhelmReichTheMassPsychologyOfFascism_20170308","https://archive.org/details/WilhelmReichTheMassPsychologyOfFascism_20170308","texts","80","","",""
"literature","Mass Psychology of Fascism","The mass psychology of fascism","masspsychologyof00reic","https://archive.org/details/masspsychologyof00reic","texts","80","Reich, Wilhelm, 1897-1957","New York, Farrar, Straus & Giroux","438"
"literature","Mass Psychology of Fascism","the mass psychology fascism","masspsychologyfa0000unse","https://archive.org/details/masspsychologyfa0000unse","texts","80","","","434"
"literature","Albert Camus","Albert CAMUS - L'Étranger - 1942 - PDF","albertcamus-letranger-1942_20190820","https://archive.org/details/albertcamus-letranger-1942_20190820","texts","80","","",""
"literature","Albert Camus","Albert Camus El Mito De Sísifo","albert-camus-el-mito-de-sisifo","https://archive.org/details/albert-camus-el-mito-de-sisifo","texts","80","Albert Camus","",""
"literature","Albert Camus","Albert Camus The Myth Of Sisyphus","AlbertCamusTheMythOfSisyphus","https://archive.org/details/AlbertCamusTheMythOfSisyphus","texts","80","Albert Camus","",""
"literature","Albert Camus","Le Mythe de Sisyphe","le_mythe_de_sisyphe","https://archive.org/details/le_mythe_de_sisyphe","texts","80","Albert Camus","",""
"literature","Albert Camus","El Extranjero Albert Camus","el-extranjero-albert-camus","https://archive.org/details/el-extranjero-albert-camus","texts","80","Albert Camus","",""
"literature","Albert Camus","Camus, Albert Stranger ( Vintage, 1989) by Matthew Ward","camus-albert-stranger-vintage-1989","https://archive.org/details/camus-albert-stranger-vintage-1989","texts","80","Albert Camus","",""
"literature","Albert Camus","The Fall","in.ernet.dli.2015.125150","https://archive.org/details/in.ernet.dli.2015.125150","texts","80","Camus, Albert","",""
"literature","Albert Camus","Ebook Albert Camus Indonesia - Feelsafat.com","orang-orang-terbungkam","https://archive.org/details/orang-orang-terbungkam","texts","80","","",""
"literature","Albert Camus","O Estrangeiro ( Albert Camus)","o-estrangeiro-albert-camus-z-library","https://archive.org/details/o-estrangeiro-albert-camus-z-library","texts","80","","",""
"literature","Albert Camus","El Mito De Sisifo, Albert Camus","el-mito-de-sisifo-albert-camus","https://archive.org/details/el-mito-de-sisifo-albert-camus","texts","80","Albert Camus","",""
"literature","Albert Camus","[ Albert Camus] Opere. Romanzi Racconti Saggi","albertcamusopere.romanziraccontisaggi","https://archive.org/details/albertcamusopere.romanziraccontisaggi","texts","80","","",""
"literature","Albert Camus","Albert CAMUS - L'Etranger - 1942 - Epub","albertcamus-letranger-1942_201908","https://archive.org/details/albertcamus-letranger-1942_201908","texts","80","","",""
"literature","Albert Camus","Albert Camus: the invincible summer","albertcamusinvin00maqu","https://archive.org/details/albertcamusinvin00maqu","texts","80","Maquet, Albert, 1922-","New York, G. Braziller","234"
"literature","Albert Camus","L'étranger","letranger00camu_0","https://archive.org/details/letranger00camu_0","texts","80","Camus, Albert (1913-1960). Auteur","[Paris] : Gallimard","214"
"literature","Friedrich Nietzsche","Beyond Good And Evil 1917","beyond-good-and-evil_202105","https://archive.org/details/beyond-good-and-evil_202105","texts","80","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","Twilight of the Idols or How to Philosophize with a Hammer","TwilightOfTheIdolsOrHowToPhilosophizeWithAHammer","https://archive.org/details/TwilightOfTheIdolsOrHowToPhilosophizeWithAHammer","texts","80","Friedrich Nietzsche. Translator Daniel Fidel Ferrer.","",""
"literature","Friedrich Nietzsche","Nietzsche","nietzsche-friedrich-obras-completas-volumen-i","https://archive.org/details/nietzsche-friedrich-obras-completas-volumen-i","texts","80","","",""
"literature","Friedrich Nietzsche","The Complete Works of Friedrich Nietzsche (Vol. 17) - Ecce Homo","TheCompleteWorksOfFriedrichNietzschevol.17-EcceHomo","https://archive.org/details/TheCompleteWorksOfFriedrichNietzschevol.17-EcceHomo","texts","80","Nietzsche, Friedrich Wilhelm, 1844-1900; Levy, Oscar, 1867-1946; Ludovici, Anthony Mario, 1882-1971","",""
"literature","Friedrich Nietzsche","Más allá del bien y del mal","MsAllDelBienYDelMal","https://archive.org/details/MsAllDelBienYDelMal","texts","80","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","The Complete Works Of Friedrich Nietzsche Vol. X","TheCompleteWorksOfFriedrichNietzscheVolX","https://archive.org/details/TheCompleteWorksOfFriedrichNietzscheVolX","texts","80","Dr. Oscar Levy","",""
"literature","Friedrich Nietzsche","El Crepúsculo de los ídolos","elcrepsculodelos00fnie","https://archive.org/details/elcrepsculodelos00fnie","texts","80","Nietzsche, Friedrich Wilhelm, 1844-1900, Eidelstein, Enrique, trad, Cardona, Francesc Ll. (Francesc Lluís), pr","Barcelona : Edicomunicación","134"
"literature","Henry Miller","Reminiscences of Scottish life and character","reminiscencesof00ramsmiss","https://archive.org/details/reminiscencesof00ramsmiss","texts","80","Ramsay, E. B. (Edward Bannerman), 1793-1872, Kerr, Henry W","Chicago : McClurg & Co",""
"literature","Henry Miller","Things New and Old, A Monthly Magazine for the Lambs and Sheep of the Flock of Christ. Editors: Charles Henry Mackintosh (1820-1896) and Charles Stanley (1821-1890)","BrethrenMagazines_ThingsNewandOld_magazine","https://archive.org/details/BrethrenMagazines_ThingsNewandOld_magazine","texts","80","Martin Arhelger, Germany","",""
"literature","Henry Miller","The Colossus Of Maroussi","TheColossusOfMaroussi","https://archive.org/details/TheColossusOfMaroussi","texts","80","Henry Miller","",""
"literature","Henry Miller","The Air Conditioned Nightmare","in.ernet.dli.2015.187236","https://archive.org/details/in.ernet.dli.2015.187236","texts","80","Henry Miller","",""
"literature","Henry Miller","Henry Miller Tropico Del Cancro","HenryMillerTropicoDelCancro","https://archive.org/details/HenryMillerTropicoDelCancro","texts","80","","",""
"literature","Charles Bukowski","Charles Bukowski Poems","BukowskiPoems","https://archive.org/details/BukowskiPoems","texts","80","Charles Bukowski","",""
"literature","Charles Bukowski","Ham On Rye By Charles Bukowski","HamOnRyeByCharlesBukowski","https://archive.org/details/HamOnRyeByCharlesBukowski","texts","80","Tara Jackson","",""
"literature","Charles Bukowski","The flash of lightning behind the mountain","flashoflightning00buko","https://archive.org/details/flashoflightning00buko","texts","80","Charles Bukowski","Ecco","328"
"literature","Charles Bukowski","On writing","onwriting0000buko","https://archive.org/details/onwriting0000buko","texts","80","Bukowski, Charles, author","New York Ecco, an imprint of HarperCollinsPublishers","244"
"literature","Charles Bukowski","Septuagenarian stew : stories & poems","septuagenarianst00buko","https://archive.org/details/septuagenarianst00buko","texts","80","Bukowski, Charles","Santa Rosa : Black Sparrow Press","390"
"literature","Charles Bukowski","Run with the hunted : a Charles Bukowski reader","runwithhuntedcha0000buko","https://archive.org/details/runwithhuntedcha0000buko","texts","80","Bukowski, Charles","New York, NY : HarperPerennial","518"
"literature","Charles Bukowski","Shakespeare never did this","shakespearenever00buko","https://archive.org/details/shakespearenever00buko","texts","80","Bukowski, Charles","Santa Rosa, CA : Black Sparrow Press","182"
